"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP5961",313.167470643694,313.153030395508,313.186965942383,1018.02,1017.04,1042.62,33056.2469230768,33029.683076923,2374,2373,1
"CP5962",313.173960251857,313.156188964844,313.192006429036,944.192,917.611,967.817,29588.0693333333,29536.8789019608,1157,1036,1
"CP5963",313.173669346995,313.157745361328,313.190780639648,985.538,974.708,998.337,19057.7730416667,19033.1595,1233,1232,1
"CP5964",313.175578232012,313.150588989258,313.184341430664,1049.51,1046.56,1053.45,8796.56142857156,8788.68714285727,2374,2373,1
"CP5965",313.173972262661,313.158294677734,313.184280395508,1079.04,1076.09,1082.98,10738.5571428573,10730.682857143,1742,1741,1
"CP5966",339.318022454672,339.303237915039,339.328735351562,1105.62,1041.64,1132.2,88505.6660869565,79745.8844720497,3116,21,1
"CP5967",339.323511818753,339.310089111328,339.338165283203,1008.18,1001.29,1014.09,98148.4307692313,96562.3560439566,17639,96,1
"CP5968",561.461229753131,561.444091796875,561.484252929688,940.254,933.363,944.192,78994.6016363633,75683.9775151512,10581,36,1
"CP5969",614.532171064852,614.510559082031,614.541015625,1070.18,1064.28,1077.08,105067.323076923,101873.500242915,20692,72,1
"CP5970",614.520850713073,614.511871337891,614.536987304688,1057.39,1051.48,1064.28,53523.6923076921,50329.869473684,11883,41,1
"CP5971",637.546050436734,637.536743164062,637.563674926758,1090.86,1083.97,1101.68,55554.3022222223,55535.6083333334,4308,4307,1
"CP5972",637.541398420221,637.532938639323,637.555236816406,1107.58,1101.68,1112.51,28617.7827272725,28605.968181818,3115,3114,1
"CP5973",703.540947494624,703.504425048828,703.570882161458,1117.43,1106.6,1126.29,12624.2435,12604.5535,1530,1529,1
"CP5974",703.536544719413,703.506673177083,703.5625,1094.79,1090.86,1101.68,6353.30727272737,6341.50363636373,931,930,1
"CP5975",108.021994091604,108.019866943359,108.027561187744,1088.88,1073.14,1105.62,30117.818181818,30084.3539393937,1662,1661,1
"CP5976",108.021844183278,108.019927978516,108.025901794434,1118.42,1112.51,1123.34,9033.20454545448,9022.37454545448,1356,1020,1
"CP5977",157.085757895368,157.080718994141,157.091339111328,1076.09,1068.21,1087.9,17304.5565,16164.0511153847,1713,17,1
"CP5978",267.231183662228,267.220413208008,267.236938476562,1085.93,1068.21,1115.46,37177.875,37129.640625,1882,1881,1
"CP5979",313.065254551333,313.059219360352,313.07568359375,1086.92,1081.01,1092.82,30970.7408333332,30957.9466666665,6359,2871,1
"CP5980",313.077187752636,313.065521240234,313.090286254883,1120.38,1115.46,1124.32,5459.72888888883,5450.86888888883,1019,1018,1
"CP5981",313.076484162103,313.059829711914,313.085891723633,1103.65,1092.82,1109.55,14470.465882353,14452.7517647059,1227,1110,1
"CP5982",313.092343755153,313.07568359375,313.099873860677,1086.92,1081.01,1092.82,31805.3141666665,31055.8712499999,6359,50,1
"CP5983",332.268666938543,332.263824462891,332.28125,854.613,849.692,860.518,37799.4710909092,34847.7859807346,14926,53,1
"CP5984",332.266407807333,332.254241943359,332.269927978516,940.254,922.534,956.007,78447.9134999999,69836.0486490065,5737,20,1
"CP5985",332.268390261278,332.262268066406,332.278915405273,960.927,956.007,969.786,38917.8012857143,35228.0731802271,5293,18,1
"CP5986",337.183043212866,337.170176188151,337.195465087891,1019.01,1014.09,1025.9,13317.7433333334,13304.9491666667,2374,2373,1
"CP5987",337.178497804115,337.172027587891,337.190826416016,1037.7,1032.78,1047.55,16302.1413333333,16286.3866666666,2035,2034,1
"CP5988",337.178864693148,337.168907165527,337.192687988281,1078.06,1073.14,1082.98,11918.2079999999,11907.3839999999,2035,1630,1
"CP5989",337.194890475628,337.179992675781,337.20361328125,1068.21,1062.31,1073.14,15636.5509090911,15624.7363636366,2714,2713,1
"CP5990",337.185187037502,337.178756713867,337.199045817057,1120.38,1112.51,1129.24,11301.6070588235,11285.8611764706,1224,1223,1
"CP5991",337.191469830735,337.180735270182,337.19975789388,1094.79,1089.87,1102.66,11048.5923076925,11034.8184615386,1400,1399,1
"CP5992",337.194127737656,337.179779052734,337.206888834635,1052.46,1047.55,1062.31,13052.76,13037.016,1179,1178,1
"CP5993",657.172745450066,657.150512695312,657.199310302734,1086.92,1081.01,1092.82,25949.5224999999,25040.666292892,5630,35,1
"CP5994",757.50214261433,757.490258789063,757.515991210938,1103.65,1094.79,1110.54,15985.265625,15968.53125,1453,1452,1
"CP5995",757.508855411461,757.474304199219,757.544311523438,1116.45,1110.54,1121.37,11087.9509090908,11076.1363636363,2046,2045,1
"CP5996",889.558894381426,889.541656494141,889.581985473633,1037.7,1032.78,1042.62,82961.0399999993,80812.9679999993,21630,78,1
"CP5997",889.579989335027,889.531890869141,889.604187011719,1048.53,1042.62,1053.45,172830.062727275,169835.075454548,50478,191,1
"CP5998",893.588042162484,893.563252766927,893.622294108073,1062.31,1050.5,1074.12,96154.0674999996,90406.6388652478,9069,31,1
"CP5999",241.155944552158,241.138717651367,241.164901733398,1057.39,1040.66,1071.17,30429.2961290322,30397.8019354839,2035,2034,1
"CP6000",241.160747372831,241.157028198242,241.162780761719,1088.88,1082.98,1099.71,16534.1605882353,16516.4464705883,1939,1938,1
"CP6001",241.157959124882,241.14274597168,241.162452697754,1109.55,1100.7,1116.45,12239.71875,12222.984375,1188,1044,1
"CP6002",241.145873369537,241.142730712891,241.158386230469,1121.37,1116.45,1125.3,6158.6166666666,6149.7666666666,1357,1356,1
"CP6003",242.164547335812,242.156532287598,242.172973632812,1102.66,1087.9,1113.49,18136.4203846153,18109.8461538461,986,985,1
"CP6004",242.172758536122,242.158638000488,242.183792114258,1121.37,1116.45,1125.3,4601.01666666662,4592.16666666662,678,677,1
"CP6005",253.091947779788,253.07096862793,253.106582641602,1098.73,1087.9,1110.54,9178.05913043473,9154.43478260865,912,911,1
"CP6006",253.086410266441,253.074142456055,253.097274780273,1116.45,1110.54,1119.4,3276.23111111116,3266.38666666671,686,685,1
"CP6007",305.226848445671,305.210021972656,305.233108520508,1073.14,1063.29,1082,21079.2768421053,19288.6745349676,2196,15,1
"CP6008",585.487984368889,585.4775390625,585.505004882812,1070.18,1063.29,1079.04,37462.359375,35755.8054276316,4410,24,1
"CP6009",585.50514719766,585.489807128906,585.508544921875,1057.39,1051.48,1063.29,12858.1374999999,11477.071766055,2714,14,1
"CP6010",612.515520028805,612.484497070312,612.542572021484,1084.95,1075.11,1088.88,45624.9278571435,43367.6314285721,4457,21,1
"CP6011",730.512238983088,730.469818115234,730.528076171875,1119.4,1113.49,1125.3,13111.0683333333,13099.2583333333,2035,2034,1
"CP6012",730.513610200593,730.476481119792,730.550964355469,1069.2,1051.48,1092.82,66029.8228571427,65987.4985714284,3261,3053,1
"CP6013",730.50266363324,730.485382080078,730.535868326823,1102.66,1096.76,1106.6,9335.20799999992,9324.38399999992,1425,1424,1
"CP6014",892.615244750949,892.559204101562,892.652236938477,1063.29,1051.48,1075.11,144281.826249999,139932.755592369,11461,58,1
"CP6015",894.559389128077,894.513702392578,894.611480712891,902.849,896.94,909.739,70416.1598461537,66310.2406461537,8951,17,1
"CP6016",894.57166253318,894.541625976562,894.613494873047,891.033,882.172,896.94,80601.7749333335,77517.007185302,8141,20,1
"CP6017",137.021157698947,137.014068603516,137.024429321289,1075.11,1070.18,1081.01,8367.65181818176,8356.82181818176,1443,1442,1
"CP6018",137.030001891076,137.023635864258,137.036972045898,1086.92,1081.01,1092.82,9867.25499999995,9854.46083333329,1157,1156,1
"CP6019",149.017691247627,149.014488220215,149.02604675293,1097.74,1047.55,1182.4,104120.933211679,103987.067518248,1696,1633,1
"CP6020",327.281021118164,327.278411865234,327.284934997559,1092.82,1086.92,1099.71,12402.3646153846,12388.5907692307,1635,1394,1
"CP6021",389.156907401505,389.149963378906,389.161376953125,1121.37,1115.46,1125.3,8714.30399999993,8704.46399999993,2036,2035,1
"CP6022",389.162355836729,389.138641357422,389.180633544922,1071.17,1042.62,1099.71,48186.9129310346,48128.8386206898,3392,3391,1
"CP6023",405.294661854833,405.28217569987,405.307220458984,1070.18,1064.28,1077.08,394920.369230768,392583.876923076,75590,385,1
"CP6024",405.281258647882,405.260833740234,405.288421630859,1024.91,1019.01,1029.83,22602.9799999999,20602.2636363635,3851,19,1
"CP6025",405.307553382083,405.287216186523,405.31005859375,1057.39,1051.48,1064.28,140036.923076923,136766.922105263,28624,102,1
"CP6026",461.341736712701,461.320760091146,461.377029418945,1035.74,1027.86,1046.56,40829.9736842106,35760.508354219,4070,15,1
"CP6027",461.34263695266,461.317016601562,461.363647460938,1007.19,990.46,1020.97,27629.265483871,21061.9574523193,3392,13,1
"CP6028",887.557563383823,887.518951416016,887.610616048177,1059.35,1053.45,1064.28,210437.729999999,206140.000560927,56628,31,1
"CP6029",887.610154384935,887.548706054688,887.632339477539,1037.7,1029.83,1044.59,2016824.112,2013770.268,565817,2146,1
"CP6030",906.55544915989,906.541300455729,906.587219238281,1042.62,1036.72,1047.55,15258.4854545454,12494.4444155843,2374,15,1
"CP6031",971.5907856807,971.566528320312,971.610107421875,1122.35,1120.38,1125.3,1992.59999999994,1953.43679999994,678,22,1
"CP6032",123.039460682515,123.034164428711,123.045288085938,1086.92,1085.93,1086.92,1732.50000000002,1730.52000000002,1056,1055,1
"CP6033",123.040542349748,123.037391662598,123.043888092041,1099.71,1094.79,1103.65,6121.27555555564,6111.4311111112,976,975,1
"CP6034",123.038453253262,123.034187316895,123.043632507324,1122.35,1112.51,1126.29,7556.36142857141,7542.58142857141,1018,1017,1
"CP6035",123.038706212397,123.034477233887,123.042114257812,1077.08,1072.15,1082.98,6714.59999999995,6703.76999999995,962,961,1
"CP6036",123.041236209209,123.038024902344,123.043769836426,1107.58,1103.65,1112.51,5729.4666666666,5719.62222222216,956,955,1
"CP6037",141.091682737139,141.089660644531,141.093109130859,1084.95,1080.03,1090.86,7921.65272727267,7909.83818181813,880,879,1
"CP6038",141.092667002379,141.089569091797,141.098937988281,1112.51,1104.63,1119.4,10205.0853333333,10189.3306666667,877,855,1
"CP6039",141.091828612098,141.089813232422,141.093002319336,1097.74,1090.86,1104.63,8882.63357142871,8867.88000000014,977,976,1
"CP6040",141.092493671082,141.088394165039,141.096755981445,1075.11,1070.18,1080.03,7446.59999999993,7435.76499999993,979,978,1
"CP6041",141.091436451039,141.086486816406,141.09391784668,1124.32,1119.4,1128.26,5060.04444444439,5052.16888888883,1735,1734,1
"CP6042",277.180591426799,277.174377441406,277.184982299805,1068.21,1064.28,1074.12,9404.08799999992,9393.26399999992,1697,1696,1
"CP6043",277.178589921135,277.167083740234,277.202087402344,1129.24,1124.32,1134.17,4338.92500000006,4329.07500000006,958,1696,1
"CP6044",277.175251931762,277.169387817383,277.188110351562,1101.68,1092.82,1109.55,9297.94352941178,9280.22941176472,1000,999,1
"CP6045",277.177709936869,277.168395996094,277.190582275391,1059.35,1054.43,1064.28,8887.65499999992,8876.81999999992,1696,1695,1
"CP6046",277.176630546915,277.167190551758,277.188415527344,1080.03,1074.12,1084.95,6292.23000000009,6280.41545454554,786,785,1
"CP6047",285.12327080329,285.111175537109,285.139602661133,1069.2,1049.51,1088.88,31368.0475000001,31327.6932500001,2725,2724,1
"CP6048",285.122300190208,285.108673095703,285.131149291992,1032.78,1026.88,1036.72,6552.45599999995,6541.63199999995,1017,1016,1
"CP6049",285.124130473417,285.113098144531,285.132080078125,1092.82,1092.82,1096.76,2834.83000000004,2829.90500000004,1109,1108,1
"CP6050",285.119142726448,285.107238769531,285.12548828125,1102.66,1096.76,1107.58,6364.12727272724,6352.3236363636,870,869,1
"CP6051",285.122413220472,285.108642578125,285.136901855469,1117.43,1110.54,1123.34,6672.73846153844,6658.95384615382,1100,1099,1
"CP6052",285.115556196733,285.096252441406,285.144378662109,1039.67,1036.72,1045.58,4609.16888888884,4599.32444444439,1017,1016,1
"CP6053",301.138103653634,301.109954833984,301.154022216797,1120.38,1116.45,1125.3,6142.88333333327,6133.04999999994,1275,1274,1
"CP6054",301.141446433467,301.131042480469,301.154037475586,1095.78,1086.92,1100.7,9846.79428571427,9832.02999999998,1047,1046,1
"CP6055",301.140884137082,301.127075195312,301.150543212891,1105.62,1100.7,1110.54,6454.05599999995,6443.23199999995,987,986,1
"CP6056",567.38240998796,567.364288330078,567.399597167969,1075.11,1070.18,1082,21920.1899999999,21907.3849999999,2509,2508,1
"CP6057",567.379981290447,567.35693359375,567.409271240234,1105.62,1087.9,1122.35,38144.0242857141,38108.5899999998,1709,1534,1
"CP6058",594.402793872688,594.397277832031,594.405578613281,1122.35,1115.46,1129.24,9794.62714285712,9491.68999999998,1696,21,1
"CP6059",629.456397893352,629.437454223633,629.482025146484,1068.21,1060.34,1083.97,25139.3662500001,25114.7516666668,2035,2034,1
"CP6060",629.477172033737,629.433166503906,629.500305175781,1123.34,1109.55,1140.07,19814.3716129032,19784.8361290322,1356,1355,1
"CP6061",629.448620970281,629.411636352539,629.473225911458,1101.68,1095.78,1107.58,6765.33333333331,6752.54999999997,947,946,1
"CP6062",629.454237707743,629.417388916016,629.488952636719,1089.87,1083.97,1095.78,4954.29499999998,4941.50083333331,682,681,1
"CP6063",707.500158038733,707.484252929688,707.513946533203,1121.37,1114.48,1126.29,8593.74333333329,8581.93333333329,1020,1019,1
"CP6064",707.503005295049,707.475545247396,707.515482584635,1100.7,1091.84,1109.55,10920.1827777778,10901.4888888889,1140,1139,1
"CP6065",707.492149765307,707.477803548177,707.511108398438,1086.92,1080.03,1091.84,10760.8783333333,10748.0841666666,1460,1459,1
"CP6066",707.510260415755,707.487915039062,707.537536621094,1074.12,1070.18,1080.03,23614.3899999998,22161.5345049503,4071,19,1
"CP6067",712.580996216192,712.570007324219,712.589660644531,1073.14,1063.29,1083.97,47464.5390476192,47442.8742857144,4410,4409,1
"CP6068",712.568276971099,712.564860026042,712.572143554688,1108.57,1102.66,1114.48,23787.7499999999,23774.9449999999,2903,2902,1
"CP6069",712.571762742812,712.562561035156,712.588409423828,1098.73,1093.81,1102.66,12650.5833333335,12640.7500000002,1895,1894,1
"CP6070",712.575827814643,712.551223754883,712.632873535156,1122.35,1118.42,1126.29,9482.36624999987,9474.49624999987,2373,2372,1
"CP6071",808.609158681365,808.598342895508,808.623982747396,1088.88,1082,1096.76,26137.992,26122.248,2771,2770,1
"CP6072",808.615300605291,808.596862792969,808.656575520833,1103.65,1097.74,1109.55,22091.5891666666,22078.7949999999,2617,2616,1
"CP6073",808.603672509515,808.590128580729,808.653055826823,1077.08,1074.12,1082,16458.3650000002,16449.5000000002,3450,3449,1
"CP6074",838.566700484307,838.526489257812,838.59365234375,1056.4,1050.5,1059.35,22312.8166666664,22302.9833333331,3536,3535,1
"CP6075",838.547623952055,838.519226074219,838.563232421875,1019.99,1015.07,1029.83,27163.3199999998,27147.5759999998,4070,4069,1
"CP6076",838.554000175236,838.529073079427,838.590779622396,1035.74,1029.83,1041.64,68731.247500001,66648.4176115495,14586,67,1
"CP6077",838.579791169927,838.550455729167,838.623504638672,1079.04,1069.2,1096.76,122409.708571428,122381.164285714,7878,7877,1
"CP6078",838.555706353896,838.538803100586,838.586486816406,1122.35,1117.43,1127.27,14183.3759999999,14173.5359999999,2375,2374,1
"CP6079",838.578340636922,838.54530843099,838.613677978516,1108.57,1103.65,1117.43,17876.5971428571,17861.8328571428,1741,1740,1
"CP6080",861.63621217422,861.621114095052,861.658483886719,1090.86,1086.92,1095.78,13621.7577777776,13611.9133333332,2217,2216,1
"CP6081",861.616345254237,861.589050292969,861.6630859375,1000.31,994.399,1008.18,23531.0574999999,23516.2921428571,2416,2415,1
"CP6082",861.639994414932,861.603556315104,861.683868408203,986.524,981.6,994.399,17705.9396923077,17692.1561538461,1923,1922,1
"CP6083",861.62368931617,861.61269124349,861.640116373698,1083.97,1080.03,1086.92,11012.1885714287,11004.3142857144,2166,2165,1
"CP6084",862.614596587141,862.596984863281,862.642252604167,1041.64,1035.74,1046.56,2781837.7381818,2777160.50322929,1224072,3510,1
"CP6085",914.530151367188,914.530151367188,914.530151367188,1056.4,1051.48,1061.32,70320.5759999994,67903.5767999994,22453,14,1
"CP6086",914.580192315753,914.555603027344,914.611145019531,1066.24,1061.32,1071.17,32579.8600000005,30787.4218354435,9837,46,1
"CP6087",929.597470463853,929.559814453125,929.617431640625,1040.66,1035.74,1046.56,15748.0181818181,14059.9888888888,5088,25,1
"CP6088",929.594531414036,929.566528320312,929.621398925781,1076.09,1070.18,1084.95,15751.7126666666,14154.1894666667,2395,16,1
"CP6089",929.60401775407,929.559753417969,929.631896972656,1120.38,1102.66,1137.12,29039.9342857141,24903.9958571427,3249,21,1
"CP6090",978.591456989914,978.583068847656,978.597229003906,1123.34,1119.4,1126.29,4650.74999999991,4560.98314285706,1356,27,1
"CP6091",401.280265375231,401.258926391602,401.287445068359,1070.18,1064.28,1077.08,456053.169230768,454706.297435896,98229,643,1
"CP6092",691.510094030056,691.460174560547,691.546875,1122.35,1109.55,1134.17,18320.2344000001,18295.6144000001,1356,1355,1
"CP6093",691.472378497229,691.455517578125,691.492553710938,1090.86,1082.98,1097.74,8635.584,8619.83999999999,1044,1043,1
"CP6094",691.53615318152,691.513610839844,691.560089111328,1074.12,1068.21,1083.97,24146.29,23195.8692941176,2823,21,1
"CP6095",694.576261289419,694.525848388672,694.59912109375,1068.21,1060.34,1073.14,16488.3692307695,16474.5846153849,2035,2034,1
"CP6096",694.57807042299,694.555389404297,694.632629394531,1120.38,1116.45,1126.29,10486.4879999999,10475.6639999999,2035,1783,1
"CP6097",694.574832644391,694.5458984375,694.632141113281,1098.73,1089.87,1107.58,10439.0611111111,10420.3672222222,930,929,1
