,exid,precursor_mz,precursor_rt,precursor_intensity,mz,intensity
2,795,368.094267416832,1126.95,378,182.0839974019156,349.0
3,795,368.094267416832,1126.95,378,195.12765685010066,209.0
4,795,368.094267416832,1126.95,378,359.10645458615664,284.0
5,795,368.094267416832,1126.95,378,359.1251669662339,260.0
6,795,368.094267416832,1126.95,378,386.11931160719837,186.0
0,796,368.098095155537,1136.12,392,59.06261822795166,2749.0
1,796,368.098095155537,1136.12,392,89.05853835159812,256.0
2,796,368.098095155537,1136.12,392,195.1216046107336,163.0
0,797,368.097128230144,1149.36,406,59.062694819961095,3654.0
1,797,368.097128230144,1149.36,406,74.09751435718984,163.0
2,797,368.097128230144,1149.36,406,89.06001469913303,163.0
0,798,368.09672947437303,1157.52,688,59.0626460375392,3216.0
1,798,368.09672947437303,1157.52,688,60.06423100060731,163.0
2,798,368.09672947437303,1157.52,688,129.0526029678566,163.0
3,798,368.09672947437303,1157.52,688,309.03777867244185,163.0
0,799,368.0934628939,1174.83,1259,59.063728573222214,7562.0
1,799,368.0934628939,1174.83,1259,60.06750817757858,186.0
2,799,368.0934628939,1174.83,1259,74.09743755106108,465.0
3,799,368.0934628939,1174.83,1259,195.12760931093516,163.0
4,799,368.0934628939,1174.83,1259,309.03989227294005,303.0
0,800,368.09619346098395,1167.7,849,42.03856854180564,209.0
1,800,368.09619346098395,1167.7,849,59.06371648520859,4499.0
2,800,368.09619346098395,1167.7,849,74.09743661820336,163.0
3,800,368.09619346098395,1167.7,849,129.054164504001,186.0
0,801,368.096998792997,1186.04,1491,59.06272755631816,6855.0
1,801,368.096998792997,1186.04,1491,60.06540457493445,233.0
2,801,368.096998792997,1186.04,1491,74.10116013865043,163.0
3,801,368.096998792997,1186.04,1491,129.0557713770982,163.0
4,801,368.096998792997,1186.04,1491,149.0229582935266,163.0
5,801,368.096998792997,1186.04,1491,309.0373106119438,209.0
0,802,382.196315400095,567.585,866,46.07005626692898,235.0
1,802,382.196315400095,567.585,866,59.06258445377975,1045.0
2,802,382.196315400095,567.585,866,74.09737500830731,186.0
3,802,382.196315400095,567.585,866,106.05005837531733,233.0
4,802,382.196315400095,567.585,866,154.086588034517,279.0
5,802,382.196315400095,567.585,866,182.08009280155449,599.0
6,802,382.196315400095,567.585,866,204.12368192210636,163.0
7,802,382.196315400095,567.585,866,359.1329893987586,426.0
0,803,382.19867532152296,676.605,992,46.06998910470758,260.0
1,803,382.19867532152296,676.605,992,74.09723930366579,186.0
2,803,382.19867532152296,676.605,992,106.04838723944317,186.0
3,803,382.19867532152296,676.605,992,154.0862400393789,256.0
4,803,382.19867532152296,676.605,992,182.07966750066439,551.0
5,803,382.19867532152296,676.605,992,204.12117967335055,186.0
6,803,382.19867532152296,676.605,992,386.131949119207,163.0
0,804,382.199862111393,1082.12,650,46.07003666809648,163.0
1,804,382.199862111393,1082.12,650,59.06472880568126,820.0
2,804,382.199862111393,1082.12,650,89.0584818673575,209.0
3,804,382.199862111393,1082.12,650,106.90299659255676,303.0
4,804,382.199862111393,1082.12,650,108.90312749773231,209.0
5,804,382.199862111393,1082.12,650,129.0556090441568,163.0
6,804,382.199862111393,1082.12,650,149.02452681513475,186.0
7,804,382.199862111393,1082.12,650,151.09293264162767,163.0
8,804,382.199862111393,1082.12,650,182.08003182064158,256.0
9,804,382.199862111393,1082.12,650,195.12157575378114,163.0
10,804,382.199862111393,1082.12,650,331.8793220418662,163.0
11,804,382.199862111393,1082.12,650,356.880191171266,279.0
12,804,382.199862111393,1082.12,650,359.13287859333946,326.0
0,805,382.20032030712997,600.189,1005,46.06811536367089,235.0
1,805,382.20032030712997,600.189,1005,59.062555060669766,877.0
2,805,382.20032030712997,600.189,1005,74.09977068793147,186.0
3,805,382.20032030712997,600.189,1005,106.04711380461322,256.0
4,805,382.20032030712997,600.189,1005,106.9029959908062,163.0
5,805,382.20032030712997,600.189,1005,108.9075434492244,163.0
6,805,382.20032030712997,600.189,1005,129.05240625938237,163.0
7,805,382.20032030712997,600.189,1005,149.02280974796793,186.0
8,805,382.20032030712997,600.189,1005,154.08654088399786,303.0
9,805,382.20032030712997,600.189,1005,163.07777410150248,163.0
10,805,382.20032030712997,600.189,1005,181.08589043728006,166.0
11,805,382.20032030712997,600.189,1005,182.0838485762949,823.0
12,805,382.20032030712997,600.189,1005,204.12161241128575,163.0
13,805,382.20032030712997,600.189,1005,226.10940590729095,163.0
14,805,382.20032030712997,600.189,1005,359.1302448469368,454.0
0,806,382.19974394096397,1135.1,455,59.063615873643336,2936.0
1,806,382.19974394096397,1135.1,455,89.05983622014239,209.0
2,806,382.19974394096397,1135.1,455,149.02123235383434,209.0
3,806,382.19974394096397,1135.1,455,182.08216207436584,209.0
4,806,382.19974394096397,1135.1,455,195.12183399092947,279.0
5,806,382.19974394096397,1135.1,455,358.8823199488681,163.0
0,807,382.198456766502,1029.14,455,46.066364779836235,189.0
1,807,382.198456766502,1029.14,455,59.06381330466871,487.0
2,807,382.198456766502,1029.14,455,89.0626582783496,233.0
3,807,382.198456766502,1029.14,455,106.90464152008525,442.0
4,807,382.198456766502,1029.14,455,108.90478626176338,326.0
5,807,382.198456766502,1029.14,455,129.05739929864856,186.0
6,807,382.198456766502,1029.14,455,133.088292922701,163.0
7,807,382.198456766502,1029.14,455,149.0229912815287,303.0
8,807,382.198456766502,1029.14,455,182.0821158671435,401.0
9,807,382.198456766502,1029.14,455,226.10955624529612,279.0
10,807,382.198456766502,1029.14,455,329.8677546614507,233.0
11,807,382.198456766502,1029.14,455,331.8794390479446,209.0
12,807,382.198456766502,1029.14,455,356.8882883800156,333.0
13,807,382.198456766502,1029.14,455,358.1525641933602,303.0
14,807,382.198456766502,1029.14,455,358.8817375424199,326.0
15,807,382.198456766502,1029.14,455,359.1222868840788,479.0
16,807,382.198456766502,1029.14,455,386.1135217978643,304.0
0,808,382.204900701126,505.43300000000005,1081,46.06901576716069,261.0
1,808,382.204900701126,505.43300000000005,1081,59.06358551787505,1144.0
2,808,382.204900701126,505.43300000000005,1081,89.06110201138871,163.0
3,808,382.204900701126,505.43300000000005,1081,106.9058843737558,209.0
4,808,382.204900701126,505.43300000000005,1081,108.90604401194693,209.0
5,808,382.204900701126,505.43300000000005,1081,128.9562613123448,303.0
6,808,382.204900701126,505.43300000000005,1081,136.05978905427736,442.0
7,808,382.204900701126,505.43300000000005,1081,149.01936804978928,256.0
8,808,382.204900701126,505.43300000000005,1081,154.08479627536457,303.0
9,808,382.204900701126,505.43300000000005,1081,178.0670818803904,163.0
10,808,382.204900701126,505.43300000000005,1081,182.08197521041856,574.0
11,808,382.204900701126,505.43300000000005,1081,204.11964688980737,163.0
12,808,382.204900701126,505.43300000000005,1081,359.1197582215671,558.0
13,808,382.204900701126,505.43300000000005,1081,386.1192608854803,186.0
0,809,382.200350151037,648.076,1040,46.068162349784075,213.0
1,809,382.200350151037,648.076,1040,59.06150579676388,1507.0
2,809,382.200350151037,648.076,1040,74.09735999594193,209.0
3,809,382.200350151037,648.076,1040,78.98763166745475,163.0
4,809,382.200350151037,648.076,1040,106.05289954477942,233.0
5,809,382.200350151037,648.076,1040,106.90588682019421,186.0
6,809,382.200350151037,648.076,1040,108.90457011202793,186.0
7,809,382.200350151037,648.076,1040,128.95461307598453,209.0
8,809,382.200350151037,648.076,1040,149.0278842177674,256.0
9,809,382.200350151037,648.076,1040,154.08644089527488,303.0
10,809,382.200350151037,648.076,1040,182.08370105920102,844.0
11,809,382.200350151037,648.076,1040,195.12535811471568,209.0
12,809,382.200350151037,648.076,1040,204.12142604869254,233.0
13,809,382.200350151037,648.076,1040,359.12441588974934,608.0
14,809,382.200350151037,648.076,1040,386.11848831109415,209.0
0,810,382.19946411267,745.888,1124,46.06718405008248,211.0
1,810,382.19946411267,745.888,1124,59.06367367601009,1151.0
2,810,382.19946411267,745.888,1124,89.0625270954737,163.0
3,810,382.19946411267,745.888,1124,106.0515372684757,256.0
4,810,382.19946411267,745.888,1124,149.02290396907648,163.0
5,810,382.19946411267,745.888,1124,182.0801581646388,721.0
6,810,382.19946411267,745.888,1124,359.12513584735365,432.0
0,811,382.19863796475096,815.172,1229,46.06912455453932,237.0
1,811,382.19863796475096,815.172,1229,59.06258886777634,286.0
2,811,382.19863796475096,815.172,1229,74.09613720971352,327.0
3,811,382.19863796475096,815.172,1229,98.98393179470452,163.0
4,811,382.19863796475096,815.172,1229,106.05142049127356,233.0
5,811,382.19863796475096,815.172,1229,129.05390880947644,163.0
6,811,382.19863796475096,815.172,1229,149.0226651994227,186.0
7,811,382.19863796475096,815.172,1229,154.08288268084542,233.0
8,811,382.19863796475096,815.172,1229,182.08172298734536,718.0
9,811,382.19863796475096,815.172,1229,204.12335192514294,186.0
10,811,382.19863796475096,815.172,1229,359.12154186368184,472.0
11,811,382.19863796475096,815.172,1229,386.12658298698074,163.0
0,812,382.20113560310097,1116.76,530,59.06150584074674,1419.0
1,812,382.20113560310097,1116.76,530,89.05985057987725,209.0
2,812,382.20113560310097,1116.76,530,149.02457824631875,186.0
3,812,382.20113560310097,1116.76,530,195.11769585772257,163.0
0,813,382.205449073233,945.5880000000001,802,46.07010288872033,215.0
1,813,382.205449073233,945.5880000000001,802,59.06152452820784,568.0
2,813,382.205449073233,945.5880000000001,802,74.09615486725465,421.0
3,813,382.205449073233,945.5880000000001,802,106.0528845107802,303.0
4,813,382.205449073233,945.5880000000001,802,129.05231202474025,186.0
5,813,382.205449073233,945.5880000000001,802,149.02438754455628,186.0
6,813,382.205449073233,945.5880000000001,802,154.0881346583556,326.0
7,813,382.205449073233,945.5880000000001,802,182.08171357245755,798.0
8,813,382.205449073233,945.5880000000001,802,204.12535097334322,233.0
9,813,382.205449073233,945.5880000000001,802,359.12147045884404,569.0
0,814,382.19378782551905,1170.76,263,59.062527850758855,5491.0
1,814,382.19378782551905,1170.76,263,60.06520561502902,233.0
2,814,382.19378782551905,1170.76,263,74.09854627508498,303.0
3,814,382.19378782551905,1170.76,263,89.06248185813149,233.0
4,814,382.19378782551905,1170.76,263,309.0426542591652,163.0
0,815,382.19576300184195,874.2669999999999,963,46.06710305939814,260.0
1,815,382.19576300184195,874.2669999999999,963,59.06140307870748,567.0
2,815,382.19576300184195,874.2669999999999,963,74.09725945661272,419.0
3,815,382.19576300184195,874.2669999999999,963,106.048453024092,465.0
4,815,382.19576300184195,874.2669999999999,963,149.02093377861496,186.0
5,815,382.19576300184195,874.2669999999999,963,154.0881332517276,303.0
6,815,382.19576300184195,874.2669999999999,963,182.08176042815083,848.0
7,815,382.19576300184195,874.2669999999999,963,183.0824547238172,166.0
8,815,382.19576300184195,874.2669999999999,963,204.12140741732892,279.0
9,815,382.19576300184195,874.2669999999999,963,226.10918073650754,186.0
10,815,382.19576300184195,874.2669999999999,963,386.1269708846406,186.0
0,816,382.19525905099295,1039.32,385,46.068136296307344,163.0
1,816,382.19525905099295,1039.32,385,59.06367577000041,443.0
2,816,382.19525905099295,1039.32,385,89.0625487758495,209.0
3,816,382.19525905099295,1039.32,385,106.90455505270769,352.0
4,816,382.19525905099295,1039.32,385,108.90175841766764,303.0
5,816,382.19525905099295,1039.32,385,129.05574342635367,209.0
6,816,382.19525905099295,1039.32,385,149.02297109692708,303.0
7,816,382.19525905099295,1039.32,385,182.07834896147236,256.0
8,816,382.19525905099295,1039.32,385,195.1198477213213,279.0
9,816,382.19525905099295,1039.32,385,226.10968419520546,261.0
10,816,382.19525905099295,1039.32,385,329.86811308008214,233.0
11,816,382.19525905099295,1039.32,385,331.861813608739,186.0
12,816,382.19525905099295,1039.32,385,356.88338089522097,186.0
13,816,382.19525905099295,1039.32,385,358.1529895022566,163.0
14,816,382.19525905099295,1039.32,385,358.88750927235435,209.0
15,816,382.19525905099295,1039.32,385,359.1253877405677,404.0
0,817,382.20579704422096,491.16900000000004,817,46.066227815663,331.0
1,817,382.20579704422096,491.16900000000004,817,59.062574306093815,1470.0
2,817,382.20579704422096,491.16900000000004,817,106.05145202380815,186.0
3,817,382.20579704422096,491.16900000000004,817,106.9058924240181,233.0
4,817,382.20579704422096,491.16900000000004,817,108.90310464846735,163.0
5,817,382.20579704422096,491.16900000000004,817,128.95463040466763,209.0
6,817,382.20579704422096,491.16900000000004,817,129.05396648197453,163.0
7,817,382.20579704422096,491.16900000000004,817,149.02446882511114,209.0
8,817,382.20579704422096,491.16900000000004,817,154.08647254525138,256.0
9,817,382.20579704422096,491.16900000000004,817,182.08184610652552,597.0
10,817,382.20579704422096,491.16900000000004,817,386.1186760951866,189.0
0,818,382.19597598566804,521.735,883,46.06995385446089,212.0
1,818,382.19597598566804,521.735,883,59.06248762455164,984.0
2,818,382.19597598566804,521.735,883,128.95148451294176,209.0
3,818,382.19597598566804,521.735,883,149.02113336019303,163.0
4,818,382.19597598566804,521.735,883,154.0848433168064,256.0
5,818,382.19597598566804,521.735,883,182.08014009671803,567.0
6,818,382.19597598566804,521.735,883,183.0884665946761,186.0
7,818,382.19597598566804,521.735,883,204.1177172783481,163.0
8,818,382.19597598566804,521.735,883,356.8859800344122,186.0
9,818,382.19597598566804,521.735,883,359.1253227983005,303.0
0,819,382.204232563629,552.302,1035,46.06805570465409,187.0
1,819,382.204232563629,552.302,1035,59.06141964458248,689.0
2,819,382.204232563629,552.302,1035,128.95309291718004,233.0
3,819,382.204232563629,552.302,1035,154.0900981513629,256.0
4,819,382.204232563629,552.302,1035,182.08013589107398,449.0
5,819,382.204232563629,552.302,1035,359.1199275574064,256.0
0,820,382.200394121317,582.868,888,46.06618230803834,235.0
1,820,382.200394121317,582.868,888,59.06254299211115,820.0
2,820,382.200394121317,582.868,888,74.09976698142864,163.0
3,820,382.200394121317,582.868,888,106.04713086102117,163.0
4,820,382.200394121317,582.868,888,128.95150246805898,163.0
5,820,382.200394121317,582.868,888,154.08834491668483,209.0
6,820,382.200394121317,582.868,888,182.07821377239526,577.0
7,820,382.200394121317,582.868,888,204.1297680898865,186.0
8,820,382.200394121317,582.868,888,359.1251322596231,385.0
0,821,382.200581717483,939.475,925,46.06807456582814,259.0
1,821,382.200581717483,939.475,925,59.06251423289271,781.0
2,821,382.200581717483,939.475,925,74.09608831394907,352.0
3,821,382.200581717483,939.475,925,154.08301852648245,186.0
4,821,382.200581717483,939.475,925,182.08003090412058,737.0
5,821,382.200581717483,939.475,925,359.1276369760278,209.0
0,822,382.199618498733,1002.65,406,46.06706248486231,188.0
1,822,382.199618498733,1002.65,406,59.06138610602147,481.0
2,822,382.199618498733,1002.65,406,89.05976182757556,233.0
3,822,382.199618498733,1002.65,406,106.90297411555916,442.0
4,822,382.199618498733,1002.65,406,108.90458053559962,372.0
5,822,382.199618498733,1002.65,406,129.05402372326324,209.0
6,822,382.199618498733,1002.65,406,182.0820596919752,349.0
7,822,382.199618498733,1002.65,406,195.12369895198893,233.0
8,822,382.199618498733,1002.65,406,329.87323430550487,257.0
9,822,382.199618498733,1002.65,406,331.8772309867992,306.0
10,822,382.199618498733,1002.65,406,356.8833984925782,398.0
11,822,382.199618498733,1002.65,406,358.8795114091709,186.0
12,822,382.199618498733,1002.65,406,359.13342682445847,163.0
13,822,382.199618498733,1002.65,406,386.12237075556106,186.0
0,823,382.206415279317,1179.93,267,42.03690189555951,186.0
1,823,382.206415279317,1179.93,267,59.06277014341246,7369.0
2,823,382.206415279317,1179.93,267,60.065446171709965,187.0
3,823,382.206415279317,1179.93,267,74.09754368304472,326.0
4,823,382.206415279317,1179.93,267,89.05866139949407,256.0
5,823,382.206415279317,1179.93,267,133.08495608602325,186.0
6,823,382.206415279317,1179.93,267,195.11957318571893,163.0
7,823,382.206415279317,1179.93,267,309.04438098311766,186.0
0,824,382.19535643271,1190.12,230,42.034946478235504,235.0
1,824,382.19535643271,1190.12,230,59.06264956623108,10974.0
2,824,382.19535643271,1190.12,230,60.06423290104375,333.0
3,824,382.19535643271,1190.12,230,89.05989661182782,279.0
4,824,382.19535643271,1190.12,230,129.05727806925185,186.0
5,824,382.19535643271,1190.12,230,309.04713260412814,353.0
0,825,382.207736232945,480.98,872,46.0681735888123,259.0
1,825,382.207736232945,480.98,872,59.062631310602335,1134.0
2,825,382.207736232945,480.98,872,74.09743941773381,186.0
3,825,382.207736232945,480.98,872,89.05992879315191,163.0
4,825,382.207736232945,480.98,872,106.90313962695748,163.0
5,825,382.207736232945,480.98,872,128.95004197882642,256.0
6,825,382.207736232945,480.98,872,154.08500080074893,163.0
7,825,382.207736232945,480.98,872,182.080292756106,452.0
8,825,382.207736232945,480.98,872,204.12391065645755,163.0
